LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
3070,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1895 bytes (1.85 KB) sent, 20100 bytes (19.6 KB) received, lifetime 00:41",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1895', '(1.85', '20100', '(19.6 KB)', '00:41']"
3071,[10.30,17:35:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3072,[10.30,17:35:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3073,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1878 bytes (1.83 KB) sent, 42363 bytes (41.3 KB) received, lifetime 00:41",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1878', '(1.83', '42363', '(41.3 KB)', '00:41']"
3074,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1887 bytes (1.84 KB) sent, 32654 bytes (31.8 KB) received, lifetime 00:41",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1887', '(1.84', '32654', '(31.8 KB)', '00:41']"
3075,[10.30,17:35:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3076,[10.30,17:35:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3077,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2330 bytes (2.27 KB) sent, 7718 bytes (7.53 KB) received, lifetime 00:41",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2330', '(2.27', '7718', '(7.53 KB)', '00:41']"
3078,[10.30,17:35:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3079,[10.30,17:35:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3080,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1218 bytes (1.18 KB) sent, 31690 bytes (30.9 KB) received, lifetime 00:46",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1218', '(1.18', '31690', '(30.9 KB)', '00:46']"
3081,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 5836 bytes (5.69 KB) sent, 1422 bytes (1.38 KB) received, lifetime 06:29",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '5836', '(5.69', '1422', '(1.38 KB)', '06:29']"
3082,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2841 bytes (2.77 KB) sent, 12590 bytes (12.2 KB) received, lifetime 01:14",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2841', '(2.77', '12590', '(12.2 KB)', '01:14']"
3083,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1867 bytes (1.82 KB) sent, 5488 bytes (5.35 KB) received, lifetime 00:38",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1867', '(1.82', '5488', '(5.35 KB)', '00:38']"
3084,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 22999 bytes (22.4 KB) sent, 528154 bytes (515 KB) received, lifetime 01:19",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '22999', '(22.4', '528154', '(515 KB)', '01:19']"
3085,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2139 bytes (2.08 KB) sent, 1136 bytes (1.10 KB) received, lifetime 00:37",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2139', '(2.08', '1136', '(1.10 KB)', '00:37']"
3086,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 37285 bytes (36.4 KB) sent, 7092 bytes (6.92 KB) received, lifetime 14:42",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '37285', '(36.4', '7092', '(6.92 KB)', '14:42']"
3087,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 6704 bytes (6.54 KB) sent, 107390 bytes (104 KB) received, lifetime 00:40",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '6704', '(6.54', '107390', '(104 KB)', '00:40']"
3088,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 19655 bytes (19.1 KB) sent, 10042 bytes (9.80 KB) received, lifetime 01:04",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '19655', '(19.1', '10042', '(9.80 KB)', '01:04']"
3089,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 5071 bytes (4.95 KB) sent, 6466 bytes (6.31 KB) received, lifetime 02:00",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '5071', '(4.95', '6466', '(6.31 KB)', '02:00']"
3090,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 7306 bytes (7.13 KB) sent, 6387 bytes (6.23 KB) received, lifetime 00:40",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '7306', '(7.13', '6387', '(6.23 KB)', '00:40']"
3091,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3663 bytes (3.57 KB) sent, 7928 bytes (7.74 KB) received, lifetime 08:00",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '3663', '(3.57', '7928', '(7.74 KB)', '08:00']"
3092,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2845 bytes (2.77 KB) sent, 86717 bytes (84.6 KB) received, lifetime 00:39",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2845', '(2.77', '86717', '(84.6 KB)', '00:39']"
3093,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4134 bytes (4.03 KB) sent, 2153 bytes (2.10 KB) received, lifetime 03:21",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '4134', '(4.03', '2153', '(2.10 KB)', '03:21']"
3094,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3952 bytes (3.85 KB) sent, 1367 bytes (1.33 KB) received, lifetime 00:39",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '3952', '(3.85', '1367', '(1.33 KB)', '00:39']"
3095,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 16618 bytes (16.2 KB) sent, 43663 bytes (42.6 KB) received, lifetime 14:29",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '16618', '(16.2', '43663', '(42.6 KB)', '14:29']"
3096,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1939 bytes (1.89 KB) sent, 10203 bytes (9.96 KB) received, lifetime 04:03",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1939', '(1.89', '10203', '(9.96 KB)', '04:03']"
3097,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 14293 bytes (13.9 KB) sent, 11101 bytes (10.8 KB) received, lifetime 14:29",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '14293', '(13.9', '11101', '(10.8 KB)', '14:29']"
3098,[10.30,17:35:52] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4139 bytes (4.04 KB) sent, 2125 bytes (2.07 KB) received, lifetime 04:03",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '4139', '(4.04', '2125', '(2.07 KB)', '04:03']"
3099,[10.30,17:35:52] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3100,[10.30,17:35:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3101,[10.30,17:35:54] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3102,[10.30,17:35:56] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3103,[10.30,17:35:56] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3104,[10.30,17:35:57] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1371 bytes (1.33 KB) sent, 68839 bytes (67.2 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1371', '(1.33', '68839', '(67.2 KB)', '00:01']"
3105,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3106,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3107,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3108,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3109,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3110,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3111,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3112,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3113,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3114,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3115,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3116,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3117,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3118,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3119,[10.30,17:35:57] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3120,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 406 bytes sent, 545 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '406', '545', '00:01']"
3121,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 410 bytes sent, 44655 bytes (43.6 KB) received, lifetime 00:01",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '410', '44655', '(43.6 KB)', '00:01']"
3122,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1279 bytes (1.24 KB) sent, 81143 bytes (79.2 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1279', '(1.24', '81143', '(79.2 KB)', '00:01']"
3123,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1271 bytes (1.24 KB) sent, 170685 bytes (166 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1271', '(1.24', '170685', '(166 KB)', '00:01']"
3124,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 832 bytes sent, 5202 bytes (5.08 KB) received, lifetime 00:01",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '832', '5202', '(5.08 KB)', '00:01']"
3125,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3126,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3127,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3128,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3129,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3130,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 739 bytes sent, 4646 bytes (4.53 KB) received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['739', 'sent,', '4646', 'bytes (4.53 KB)']"
3131,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3132,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1255 bytes (1.22 KB) sent, 2239 bytes (2.18 KB) received, lifetime 00:06",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1255', '(1.22', '2239', '(2.18 KB)', '00:06']"
3133,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3134,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1234 bytes (1.20 KB) sent, 1986 bytes (1.93 KB) received, lifetime 00:06",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1234', '(1.20', '1986', '(1.93 KB)', '00:06']"
3135,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 415 bytes sent, 599 bytes received, lifetime 00:04",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '415', '599', '00:04']"
3136,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1673 bytes (1.63 KB) sent, 7239 bytes (7.06 KB) received, lifetime 00:06",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1673', '(1.63', '7239', '(7.06 KB)', '00:06']"
3137,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3138,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3139,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 460 bytes sent, 16489 bytes (16.1 KB) received, lifetime 00:01",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '460', '16489', '(16.1 KB)', '00:01']"
3140,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 503 bytes sent, 1156 bytes (1.12 KB) received, lifetime 00:01",26f6e6d9,"<*> close, <*> bytes sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '503', '1156', '(1.12 KB)', '00:01']"
3141,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3142,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3143,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0', '0', '00:01']"
3144,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3145,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3146,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3147,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 444 bytes sent, 410 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '444', '410', '00:01']"
3148,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1607 bytes (1.56 KB) sent, 24541 bytes (23.9 KB) received, lifetime 00:01",b115920d,"<*> close, <*> bytes <*> KB) sent, <*> bytes <*> <*> received, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1607', '(1.56', '24541', '(23.9 KB)', '00:01']"
3149,[10.30,17:35:58] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 565 bytes sent, 52504 bytes (51.2 KB) received, lifetime <1 sec",6383932e,"proxy.cse.cuhk.edu.hk:5070 close, <*> bytes <*> <*> <*> <*> <*> received, lifetime <1 sec","['565', 'sent,', '52504', 'bytes (51.2 KB)']"
3150,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3151,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3152,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
3153,[10.30,17:35:58] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,302b2f17,<*> open through proxy <*> <*>,"['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070 HTTPS']"
