LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
2711,[10.30,17:17:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2712,[10.30,17:17:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2713,[10.30,17:17:28] SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2714,[10.30,17:17:28] SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 346 bytes received, lifetime <1 sec",71afb26c,<*> <*> close <*> bytes sent <*> bytes received lifetime <1 sec,[]
2715,[10.30,17:17:28] SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2716,[10.30,17:17:28] SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 346 bytes received, lifetime <1 sec",71afb26c,<*> <*> close <*> bytes sent <*> bytes received lifetime <1 sec,[]
2717,[10.30,17:17:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1198 bytes (1.16 KB) sent, 467 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2718,[10.30,17:17:28] SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2719,[10.30,17:17:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3350 bytes (3.27 KB) sent, 1995 bytes (1.94 KB) received, lifetime 00:11",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2720,[10.30,17:17:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2721,[10.30,17:17:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2722,[10.30,17:17:28] SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 472 bytes received, lifetime <1 sec",71afb26c,<*> <*> close <*> bytes sent <*> bytes received lifetime <1 sec,[]
2723,[10.30,17:17:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2724,[10.30,17:17:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2426 bytes (2.36 KB) sent, 920 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2725,[10.30,17:17:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2726,[10.30,17:17:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2727,[10.30,17:17:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1178 bytes (1.15 KB) sent, 13168 bytes (12.8 KB) received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2728,[10.30,17:17:32] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3646 bytes (3.56 KB) sent, 179802 bytes (175 KB) received, lifetime 00:05",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2729,[10.30,17:17:32] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2730,[10.30,17:17:32] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2731,[10.30,17:17:32] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2423 bytes (2.36 KB) sent, 922 bytes received, lifetime 00:05",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2732,[10.30,17:17:32] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2733,[10.30,17:17:33] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2424 bytes (2.36 KB) sent, 922 bytes received, lifetime 00:05",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2734,[10.30,17:17:33] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2438 bytes (2.38 KB) sent, 908 bytes received, lifetime 00:06",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2735,[10.30,17:17:33] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2325 bytes (2.27 KB) sent, 6713 bytes (6.55 KB) received, lifetime 00:05",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2736,[10.30,17:17:33] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2737,[10.30,17:17:33] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2738,[10.30,17:17:33] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2739,[10.30,17:17:33] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1220 bytes (1.19 KB) sent, 1979 bytes (1.93 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2740,[10.30,17:17:35] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2741,[10.30,17:17:37] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 856 bytes sent, 4803 bytes (4.69 KB) received, lifetime 00:20",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2742,[10.30,17:17:37] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 856 bytes sent, 4803 bytes (4.69 KB) received, lifetime 00:20",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2743,[10.30,17:17:37] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1179 bytes (1.15 KB) sent, 3680 bytes (3.59 KB) received, lifetime 00:20",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2744,[10.30,17:17:37] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1179 bytes (1.15 KB) sent, 3680 bytes (3.59 KB) received, lifetime 00:20",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2745,[10.30,17:17:42] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2746,[10.30,17:17:42] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2747,[10.30,17:17:47] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 781 bytes sent, 183 bytes received, lifetime 00:19",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2748,[10.30,17:17:47] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 781 bytes sent, 183 bytes received, lifetime 00:15",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2749,[10.30,17:17:48] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2750,[10.30,17:17:48] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:20",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2751,[10.30,17:17:50] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2752,[10.30,17:18:01] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2753,[10.30,17:18:02] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2754,[10.30,17:18:03] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2755,[10.30,17:18:08] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4640 bytes (4.53 KB) sent, 2282 bytes (2.22 KB) received, lifetime 00:41",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2756,[10.30,17:18:08] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2757,[10.30,17:18:10] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1224 bytes (1.19 KB) sent, 604 bytes received, lifetime 00:37",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2758,[10.30,17:18:10] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2759,[10.30,17:18:11] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1222 bytes (1.19 KB) sent, 604 bytes received, lifetime 00:38",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2760,[10.30,17:18:11] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2761,[10.30,17:18:13] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1107 bytes (1.08 KB) sent, 2170 bytes (2.11 KB) received, lifetime 00:41",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2762,[10.30,17:18:13] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2763,[10.30,17:18:24] YodaoDict.exe,"proxy.cse.cuhk.edu.hk:5070 close, 479 bytes sent, 5782 bytes (5.64 KB) received, lifetime 01:51",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2764,[10.30,17:18:25] Wiz.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2765,[10.30,17:18:35] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1225 bytes (1.19 KB) sent, 2411 bytes (2.35 KB) received, lifetime 01:00",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2766,[10.30,17:18:38] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 5636 bytes (5.50 KB) sent, 5166 bytes (5.04 KB) received, lifetime 01:20",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2767,[10.30,17:18:42] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1202 bytes (1.17 KB) sent, 1872 bytes (1.82 KB) received, lifetime 01:10",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2768,[10.30,17:18:43] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1300 bytes (1.26 KB) sent, 6986 bytes (6.82 KB) received, lifetime 01:26",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2769,[10.30,17:18:43] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2714 bytes (2.65 KB) sent, 14543 bytes (14.2 KB) received, lifetime 01:26",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2770,[10.30,17:18:48] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1302 bytes (1.27 KB) sent, 54674 bytes (53.3 KB) received, lifetime 01:31",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2771,[10.30,17:18:48] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1852 bytes (1.80 KB) sent, 52490 bytes (51.2 KB) received, lifetime 01:31",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2772,[10.30,17:18:50] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4029 bytes (3.93 KB) sent, 198672 bytes (194 KB) received, lifetime 01:33",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2773,[10.30,17:18:51] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3553 bytes (3.46 KB) sent, 71424 bytes (69.7 KB) received, lifetime 01:34",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2774,[10.30,17:18:53] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4207 bytes (4.10 KB) sent, 31942 bytes (31.1 KB) received, lifetime 01:36",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2775,[10.30,17:18:55] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2250 bytes (2.19 KB) sent, 60903 bytes (59.4 KB) received, lifetime 01:38",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2776,[10.30,17:18:56] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2044 bytes (1.99 KB) sent, 6030 bytes (5.88 KB) received, lifetime 01:29",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2777,[10.30,17:18:57] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1227 bytes (1.19 KB) sent, 56807 bytes (55.4 KB) received, lifetime 01:15",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2778,[10.30,17:18:59] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1227 bytes (1.19 KB) sent, 20741 bytes (20.2 KB) received, lifetime 01:17",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2779,[10.30,17:18:59] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1225 bytes (1.19 KB) sent, 2749 bytes (2.68 KB) received, lifetime 01:11",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2780,[10.30,17:19:02] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1225 bytes (1.19 KB) sent, 2116 bytes (2.06 KB) received, lifetime 01:12",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2781,[10.30,17:19:02] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3018 bytes (2.94 KB) sent, 66409 bytes (64.8 KB) received, lifetime 01:45",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2782,[10.30,17:19:14] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3585 bytes (3.50 KB) sent, 56498 bytes (55.1 KB) received, lifetime 01:57",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2783,[10.30,17:19:14] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1237 bytes (1.20 KB) sent, 1164 bytes (1.13 KB) received, lifetime 04:00",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2784,[10.30,17:19:30] Wiz.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2636 bytes (2.57 KB) sent, 2279 bytes (2.22 KB) received, lifetime 01:05",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2785,[10.30,17:20:20] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2786,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2787,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2788,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2789,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2790,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2791,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2792,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2793,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2794,[10.30,17:20:21] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2795,[10.30,17:20:22] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2796,[10.30,17:20:22] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2797,[10.30,17:20:22] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 745 bytes sent, 4661 bytes (4.55 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2798,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2799,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2800,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2801,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2802,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2803,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2804,[10.30,17:20:23] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1481 bytes (1.44 KB) sent, 304 bytes received, lifetime 00:03",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2805,[10.30,17:20:23] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 966 bytes sent, 784 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2806,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2807,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2808,[10.30,17:20:23] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2398 bytes (2.34 KB) sent, 89746 bytes (87.6 KB) received, lifetime 00:02",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2809,[10.30,17:20:23] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3158 bytes (3.08 KB) sent, 67581 bytes (65.9 KB) received, lifetime 00:02",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
2810,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2811,[10.30,17:20:23] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
2812,[10.30,17:20:23] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 6822 bytes (6.66 KB) sent, 66462 bytes (64.9 KB) received, lifetime 00:02",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
